gamesPlayed,wins,losses,ot,pts,ptPctg,goalsPerGame,goalsAgainstPerGame,powerPlayPercentage,powerPlayGoals,powerPlayOpportunities,penaltyKillPercentage,shotsPerGame,shotsAllowed,winScoreFirst,winOppScoreFirst,winLeadFirstPer,winLeadSecondPer,winOutshootOpp,winOutshotByOpp,faceOffsTaken,faceOffsWon,faceOffsLost,faceOffWinPercentage,shootingPctg,savePctg,id,name,year_range,name_year,failed_playoff_flag
82,53,18,11,117,71.3,3.183,2.488,21.2,58,273,81.9,32.2073,32.4268,0.804,0.387,0.742,0.86,0.576,0.698,5165,2753,2412,53.3,9.9,0.923,18,Nashville Predators,20172018,Nashville Predators2018,0
82,44,32,6,94,57.3,2.72,2.707,15.4,38,246,79.7,32.6463,29.7317,0.756,0.27,0.889,0.914,0.561,0.48,4915,2487,2428,50.6,8.3,0.909,19,St. Louis Blues,20172018,St. Louis Blues2018,1
82,37,35,10,84,51.2,2.634,2.963,16,43,269,81.8,33.6463,31.1463,0.647,0.313,0.696,0.833,0.429,0.483,5056,2496,2560,49.4,7.8,0.905,20,Calgary Flames,20172018,Calgary Flames2018,1
82,43,30,9,95,57.9,3.11,2.878,22,65,296,83.3,29.6585,33.3049,0.766,0.2,0.815,0.875,0.448,0.577,4828,2135,2693,44.2,10.5,0.914,21,Colorado Avalanche,20172018,Colorado Avalanche2018,0
82,36,40,6,78,47.6,2.793,3.195,14.8,31,210,76.7,33.4146,32.122,0.595,0.311,0.783,0.913,0.463,0.378,4917,2394,2523,48.7,8.4,0.901,22,Edmonton Oilers,20172018,Edmonton Oilers2018,1
82,31,40,11,73,44.5,2.659,3.159,21.5,53,247,78.3,30.0488,32.2073,0.515,0.286,0.875,0.75,0.281,0.435,4901,2427,2474,49.5,8.8,0.902,23,Vancouver Canucks,20172018,Vancouver Canucks2018,1
82,44,25,13,101,61.6,2.817,2.549,17.8,38,214,83.2,30.1829,33.122,0.732,0.341,0.719,0.78,0.571,0.542,4875,2499,2376,51.3,9.3,0.923,24,Anaheim Ducks,20172018,Anaheim Ducks2018,0
82,42,32,8,92,56.1,2.817,2.707,19.3,47,244,80.8,31.2195,29.8415,0.682,0.316,0.731,0.861,0.463,0.629,5144,2701,2443,52.5,9,0.909,25,Dallas Stars,20172018,Dallas Stars2018,1
82,45,29,8,98,59.8,2.89,2.463,20.4,49,240,85,31.0244,30.939,0.781,0.4,0.75,0.9,0.619,0.462,4884,2429,2455,49.7,9.3,0.92,26,Los Angeles Kings,20172018,Los Angeles Kings2018,0
82,45,27,10,100,61,3.012,2.756,20.6,53,257,84.8,32.9512,30.3415,0.7,0.405,0.833,0.909,0.5,0.583,4991,2558,2433,51.2,9.1,0.909,28,San Jose Sharks,20172018,San Jose Sharks2018,0
82,45,30,7,97,59.1,2.878,2.756,17.2,39,227,76.2,33.6707,31.3049,0.652,0.417,0.759,0.833,0.553,0.563,4958,2400,2558,48.4,8.5,0.912,29,Columbus Blue Jackets,20172018,Columbus Blue Jackets2018,0
82,45,26,11,101,61.6,3.049,2.793,20.4,49,240,81.2,30.1951,31.3293,0.75,0.357,0.857,0.838,0.581,0.521,4849,2415,2434,49.8,10.1,0.911,30,Minnesota Wild,20172018,Minnesota Wild2018,0
82,52,20,10,114,69.5,3.329,2.634,23.4,64,274,81.8,32.2317,31.8659,0.787,0.429,0.882,0.955,0.659,0.579,5055,2649,2406,52.4,10.3,0.917,52,Winnipeg Jets,20172018,Winnipeg Jets2018,0
82,29,41,12,70,42.7,2.512,3.061,16.9,41,243,79.6,29.878,32.2195,0.5,0.167,0.6,0.677,0.353,0.348,5088,2429,2659,47.7,8.4,0.905,53,Arizona Coyotes,20172018,Arizona Coyotes2018,1
82,51,24,7,109,66.5,3.268,2.744,21,52,248,81.4,32.7561,30.7439,0.829,0.415,0.75,0.861,0.688,0.517,4987,2439,2548,48.9,10,0.911,54,Vegas Golden Knights,20172018,Vegas Golden Knights2018,0
82,31,41,10,72,43.9,2.671,3.305,17.7,45,254,84.3,30.3415,31.6098,0.543,0.167,0.63,0.815,0.429,0.372,4900,2418,2482,49.4,8.8,0.895,1,New Jersey Devils,20182019,New Jersey Devils2019,1
82,48,27,7,103,62.8,2.72,2.329,14.5,33,227,79.9,28.7805,30.9024,0.689,0.459,0.71,0.85,0.531,0.646,4477,2124,2353,47.4,9.4,0.925,2,New York Islanders,20182019,New York Islanders2019,0
82,32,36,14,78,47.6,2.695,3.256,19.4,44,227,78.2,29.1829,33.8293,0.432,0.356,0.526,0.722,0.462,0.357,4663,2188,2475,46.9,9.2,0.904,3,New York Rangers,20182019,New York Rangers2019,1
82,37,37,8,82,50,2.939,3.415,17.1,40,234,78.5,31.5,32.5,0.656,0.32,0.773,0.839,0.306,0.548,4818,2637,2181,54.7,9.3,0.895,4,Philadelphia Flyers,20182019,Philadelphia Flyers2019,1
82,44,26,12,100,61,3.305,2.902,24.6,56,228,79.7,33.3049,33.2805,0.596,0.457,0.75,0.923,0.417,0.634,4908,2482,2426,50.6,9.9,0.913,5,Pittsburgh Penguins,20182019,Pittsburgh Penguins2019,0
82,49,24,9,107,65.2,3.134,2.585,25.9,65,251,79.9,32.6829,29.4634,0.739,0.417,0.806,0.838,0.563,0.625,4840,2455,2385,50.7,9.6,0.912,6,Boston Bruins,20182019,Boston Bruins2019,0
82,33,39,10,76,46.3,2.695,3.268,19.5,46,236,80.9,32.8902,32.9756,0.615,0.209,0.655,0.75,0.325,0.463,4872,2334,2538,47.9,8.2,0.901,7,Buffalo Sabres,20182019,Buffalo Sabres2019,1
82,44,30,8,96,58.5,3,2.878,13.2,31,234,80.9,34.0976,31.0732,0.705,0.342,0.75,0.794,0.565,0.486,4932,2437,2495,49.4,8.8,0.907,8,Montreal Canadiens,20182019,Montreal Canadiens2019,1
82,29,47,6,64,39,2.951,3.671,20.4,46,226,79.2,29.622,35.7439,0.512,0.179,0.586,0.76,0.44,0.321,4815,2387,2428,49.6,10,0.897,9,Ottawa Senators,20182019,Ottawa Senators2019,1
82,46,28,8,100,61,3.488,3.037,21.8,46,211,79.9,33.3659,33.1341,0.738,0.375,0.828,0.973,0.571,0.561,4959,2629,2330,53,10.5,0.908,10,Toronto Maple Leafs,20182019,Toronto Maple Leafs2019,0
82,46,29,7,99,60.4,2.963,2.695,17.8,44,247,81.6,34.4146,28.5732,0.767,0.333,0.862,0.872,0.509,0.708,4968,2436,2532,49,8.6,0.906,12,Carolina Hurricanes,20182019,Carolina Hurricanes2019,0
82,36,32,14,86,52.4,3.22,3.329,26.8,72,269,81.3,32.9878,30.6829,0.538,0.349,0.483,0.735,0.468,0.406,5072,2527,2545,49.8,9.8,0.891,13,Florida Panthers,20182019,Florida Panthers2019,1
82,62,16,4,128,78,3.89,2.695,28.2,74,262,85,31.9512,32.1098,0.848,0.639,0.912,0.907,0.75,0.75,4921,2520,2401,51.2,12.2,0.916,14,Tampa Bay Lightning,20182019,Tampa Bay Lightning2019,0
82,48,26,8,104,63.4,3.341,3.024,20.8,49,236,78.9,30.3902,31.5122,0.762,0.4,0.73,0.902,0.636,0.533,4723,2160,2563,45.7,11,0.904,15,Washington Capitals,20182019,Washington Capitals2019,0
82,36,34,12,84,51.2,3.256,3.549,20.2,48,238,72.7,32.5488,34.7805,0.605,0.256,0.741,0.92,0.444,0.409,4760,2356,2404,49.5,10,0.898,16,Chicago Blackhawks,20182019,Chicago Blackhawks2019,1
82,32,40,10,74,45.1,2.732,3.317,18.1,39,216,77.1,29.1951,33.6707,0.568,0.244,0.5,0.739,0.385,0.389,5058,2568,2490,50.8,9.4,0.901,17,Detroit Red Wings,20182019,Detroit Red Wings2019,1
82,47,29,6,100,61,2.878,2.585,12.9,33,255,82.1,32.6585,29.9878,0.875,0.286,0.88,0.946,0.6,0.5,4922,2537,2385,51.5,8.8,0.914,18,Nashville Predators,20182019,Nashville Predators2019,0
82,45,28,9,99,60.4,2.976,2.683,21.1,50,237,81.5,31.7561,28.5976,0.75,0.265,0.758,0.897,0.582,0.5,4767,2450,2317,51.4,9.4,0.906,19,St. Louis Blues,20182019,St. Louis Blues2019,0
82,50,25,7,107,65.2,3.524,2.72,19.3,53,275,79.7,32.3902,28.0732,0.878,0.341,0.875,0.969,0.571,0.68,4755,2490,2265,52.4,10.9,0.903,20,Calgary Flames,20182019,Calgary Flames2019,0
82,38,30,14,90,54.9,3.146,2.976,22,63,286,78.7,32.6341,31.939,0.7,0.238,0.75,0.875,0.524,0.395,4875,2346,2529,48.1,9.6,0.907,21,Colorado Avalanche,20182019,Colorado Avalanche2019,0
82,35,38,9,79,48.2,2.793,3.305,21.2,47,222,74.8,29.1707,31.6951,0.575,0.286,0.63,0.778,0.438,0.435,4810,2327,2483,48.4,9.6,0.896,22,Edmonton Oilers,20182019,Edmonton Oilers2019,1
82,35,36,11,81,49.4,2.671,3.024,17.1,43,251,81.1,29.6707,31.6707,0.727,0.224,0.75,0.75,0.382,0.447,4857,2404,2453,49.5,9,0.905,23,Vancouver Canucks,20182019,Vancouver Canucks2019,1
82,35,37,10,80,48.8,2.39,3.024,17,36,212,79.7,27.6951,33.2317,0.59,0.279,0.68,0.769,0.44,0.426,4663,2394,2269,51.3,8.6,0.909,24,Anaheim Ducks,20182019,Anaheim Ducks2019,1
82,43,32,7,93,56.7,2.549,2.439,21,45,214,82.8,30.7195,31.5976,0.744,0.282,0.81,0.909,0.528,0.522,4875,2529,2346,51.9,8.3,0.923,25,Dallas Stars,20182019,Dallas Stars2019,0
82,31,42,9,71,43.3,2.427,3.159,15.8,35,221,76.5,28.7561,31.439,0.7,0.192,0.867,0.833,0.375,0.375,4776,2410,2366,50.5,8.4,0.9,26,Los Angeles Kings,20182019,Los Angeles Kings2019,1
82,46,27,9,101,61.6,3.524,3.146,23.6,57,241,80.8,33.0244,28.3293,0.705,0.395,0.813,0.872,0.582,0.542,4722,2376,2346,50.3,10.7,0.889,28,San Jose Sharks,20182019,San Jose Sharks2019,0
82,47,31,4,98,59.8,3.122,2.817,15.4,34,221,85,31.6098,29.4878,0.786,0.35,0.879,0.941,0.549,0.63,4844,2434,2410,50.2,9.9,0.904,29,Columbus Blue Jackets,20182019,Columbus Blue Jackets2019,0
82,37,36,9,83,50.6,2.561,2.841,20.3,49,241,81.7,31.3049,29.5,0.69,0.321,0.773,0.815,0.438,0.485,4869,2404,2465,49.4,8.2,0.904,30,Minnesota Wild,20182019,Minnesota Wild2019,1
82,47,30,5,99,60.4,3.293,2.963,24.8,62,250,79.2,31.1829,33.4268,0.69,0.45,0.733,0.743,0.621,0.549,4860,2464,2396,50.7,10.6,0.911,52,Winnipeg Jets,20182019,Winnipeg Jets2019,0
82,39,35,8,86,52.4,2.549,2.683,16.3,42,258,85,30.7439,30.8171,0.617,0.286,0.714,0.935,0.425,0.537,4818,2307,2511,47.9,8.3,0.913,53,Arizona Coyotes,20182019,Arizona Coyotes2019,1
82,43,32,7,93,56.7,3,2.78,16.8,39,232,80.9,34.3171,29.2561,0.643,0.4,0.69,0.903,0.585,0.423,4923,2481,2442,50.4,8.7,0.905,54,Vegas Golden Knights,20182019,Vegas Golden Knights2019,0
69,28,29,12,68,49.3,2.681,3.246,17.9,42,234,82.3,30.6812,32.6957,0.484,0.342,0.5,0.704,0.417,0.381,3990,1869,2121,46.8,8.7,0.901,1,New Jersey Devils,20192020,New Jersey Devils2020,1
68,35,23,10,80,58.8,2.779,2.794,17.3,29,168,80.7,29.6471,31.2206,0.639,0.375,0.714,0.885,0.481,0.55,3617,1803,1814,49.9,9.4,0.911,2,New York Islanders,20192020,New York Islanders2020,0
70,37,28,5,79,56.4,3.329,3.143,22.9,52,227,77.4,31.0714,34.0143,0.625,0.4,0.741,0.889,0.444,0.585,3862,1799,2063,46.6,10.7,0.908,3,New York Rangers,20192020,New York Rangers2020,1
69,41,21,7,89,64.5,3.29,2.768,20.8,47,226,81.8,31.3913,28.6522,0.718,0.433,0.85,0.935,0.537,0.654,3954,2159,1795,54.6,10.5,0.903,4,Philadelphia Flyers,20192020,Philadelphia Flyers2020,0
69,40,23,6,86,62.3,3.203,2.841,19.9,42,211,82.1,31.942,29.7246,0.781,0.405,0.826,0.862,0.55,0.625,3974,1942,2032,48.9,10,0.904,5,Pittsburgh Penguins,20192020,Pittsburgh Penguins2020,1
70,44,14,12,100,71.4,3.243,2.386,25.2,57,226,84.3,32.1,30.0429,0.634,0.621,0.75,0.8,0.61,0.654,3971,2024,1947,51,10.1,0.921,6,Boston Bruins,20192020,Boston Bruins2020,0
69,30,31,8,68,49.3,2.797,3.116,18.9,37,196,74.6,29.2899,31.1304,0.629,0.235,0.684,0.958,0.387,0.472,3788,1737,2051,45.9,9.5,0.9,7,Buffalo Sabres,20192020,Buffalo Sabres2020,1
71,31,31,9,71,50,2.93,3.099,17.7,33,186,78.7,34.1127,31.0986,0.553,0.303,0.6,0.667,0.465,0.4,4249,2143,2106,50.4,8.6,0.9,8,Montreal Canadiens,20192020,Montreal Canadiens2020,0
71,25,34,12,62,43.7,2.676,3.352,14.2,30,211,76.1,30.6197,33.5775,0.519,0.25,0.632,0.85,0.435,0.349,4242,2132,2110,50.3,8.7,0.9,9,Ottawa Senators,20192020,Ottawa Senators2020,1
70,36,25,9,81,57.9,3.386,3.171,23.1,45,195,77.7,32.8857,31.9,0.774,0.308,0.81,0.857,0.588,0.438,3924,2060,1864,52.5,10.3,0.901,10,Toronto Maple Leafs,20192020,Toronto Maple Leafs2020,1
68,38,25,5,81,59.6,3.191,2.838,22.3,46,206,84,33.25,29.3235,0.839,0.324,0.95,0.963,0.487,0.643,4072,2058,2014,50.5,9.6,0.903,12,Carolina Hurricanes,20192020,Carolina Hurricanes2020,0
69,35,26,8,78,56.5,3.304,3.246,21.3,45,211,78.5,32.6522,32.2754,0.743,0.265,0.8,0.963,0.429,0.594,4005,2014,1991,50.3,10.1,0.899,13,Florida Panthers,20192020,Florida Panthers2020,1
70,43,21,6,92,65.7,3.471,2.771,23.1,49,212,81.4,31.0857,30.9286,0.732,0.448,0.821,0.861,0.581,0.611,4032,2037,1995,50.5,11.2,0.91,14,Tampa Bay Lightning,20192020,Tampa Bay Lightning2020,0
69,41,20,8,90,65.2,3.42,3.072,19.4,42,216,82.6,31.971,30.2029,0.727,0.472,0.87,0.844,0.625,0.571,4121,1991,2130,48.3,10.7,0.898,15,Washington Capitals,20192020,Washington Capitals2020,0
70,32,30,8,72,51.4,2.971,3.057,15.2,33,217,82.1,31.8143,35.1143,0.625,0.316,0.731,0.786,0.478,0.467,3933,1964,1969,49.9,9.3,0.913,16,Chicago Blackhawks,20192020,Chicago Blackhawks2020,0
71,17,49,5,39,27.5,2,3.732,14.9,32,215,74.3,27.0986,32.8028,0.367,0.146,0.474,0.6,0.333,0.204,3960,1959,2001,49.5,7.4,0.886,17,Detroit Red Wings,20192020,Detroit Red Wings2020,1
69,35,26,8,78,56.5,3.072,3.101,17.3,39,226,76.1,33.1449,31.2609,0.73,0.25,0.8,0.815,0.474,0.567,4085,2135,1950,52.3,9.3,0.901,18,Nashville Predators,20192020,Nashville Predators2020,1
71,42,19,10,94,66.2,3.141,2.676,24.3,49,202,79.3,30.6901,29.5775,0.75,0.387,0.654,0.818,0.6,0.559,4020,2073,1947,51.6,10.2,0.91,19,St. Louis Blues,20192020,St. Louis Blues2020,0
70,36,27,7,79,56.4,2.914,3.057,21.2,41,193,82.1,31.6,32.4429,0.667,0.4,0.857,0.852,0.5,0.485,4120,2022,2098,49.1,9.2,0.906,20,Calgary Flames,20192020,Calgary Flames2020,0
70,42,20,8,92,65.7,3.371,2.714,19.1,46,241,81.4,32.2429,31.3286,0.698,0.444,0.731,0.85,0.559,0.636,4095,2031,2064,49.6,10.5,0.913,21,Colorado Avalanche,20192020,Colorado Avalanche2020,0
71,37,25,9,83,58.5,3.141,3.028,29.5,59,200,84.4,29.5775,32.0282,0.744,0.25,0.815,0.897,0.429,0.564,3930,1925,2005,49,10.6,0.905,22,Edmonton Oilers,20192020,Edmonton Oilers2020,1
69,36,27,6,78,56.5,3.246,3.101,24.1,57,236,80.5,31.2029,33.2899,0.774,0.316,0.75,0.885,0.371,0.667,4008,2166,1842,54,10.4,0.907,23,Vancouver Canucks,20192020,Vancouver Canucks2020,1
71,29,33,9,67,47.2,2.563,3.169,14.7,27,184,77,29.662,32.1408,0.583,0.229,0.9,0.806,0.185,0.585,3940,1991,1949,50.5,8.6,0.901,24,Anaheim Ducks,20192020,Anaheim Ducks2020,0
69,37,24,8,82,59.4,2.58,2.522,21.1,42,199,79.7,30.6232,31.5507,0.719,0.378,0.85,0.885,0.581,0.485,3994,2070,1924,51.8,8.4,0.92,25,Dallas Stars,20192020,Dallas Stars2020,0
70,29,35,6,64,45.7,2.529,2.986,17.1,33,193,77.4,33.2143,29.7,0.59,0.194,0.655,0.9,0.37,0.5,3998,2031,1967,50.8,7.6,0.899,26,Los Angeles Kings,20192020,Los Angeles Kings2020,1
70,29,36,5,63,45,2.571,3.214,17.5,33,189,85.7,30.0143,30.5714,0.625,0.237,0.737,0.87,0.417,0.419,3817,1868,1949,48.9,8.6,0.895,28,San Jose Sharks,20192020,San Jose Sharks2020,1
70,33,22,15,81,57.9,2.571,2.614,16.4,31,189,81.7,32.4571,29.8857,0.667,0.265,0.579,0.667,0.385,0.6,3883,1883,2000,48.5,7.9,0.913,29,Columbus Blue Jackets,20192020,Columbus Blue Jackets2020,0
69,35,27,7,77,55.8,3.159,3.145,21.3,46,216,77.2,30.1014,30.6522,0.676,0.343,0.704,0.75,0.63,0.405,4016,1945,2071,48.4,10.5,0.897,30,Minnesota Wild,20192020,Minnesota Wild2020,1
71,37,28,6,80,56.3,3,2.831,20.5,42,205,77.6,31.2958,32.6056,0.719,0.359,0.857,0.96,0.419,0.583,3969,1988,1981,50.1,9.6,0.913,52,Winnipeg Jets,20192020,Winnipeg Jets2020,1
70,33,29,8,74,52.9,2.714,2.614,19.2,41,214,82.7,31.7143,32.4286,0.667,0.265,0.692,0.815,0.452,0.5,3982,1956,2026,49.1,8.6,0.919,53,Arizona Coyotes,20192020,Arizona Coyotes2020,0
71,39,24,8,86,60.6,3.155,2.944,22,42,191,76.6,34.507,29.3239,0.765,0.351,0.76,0.886,0.596,0.55,4205,2103,2102,50,9.1,0.9,54,Vegas Golden Knights,20192020,Vegas Golden Knights2020,0
